match_id,url
1955991,https://www.whoscored.com/matches/1955991/live/brazil-brasileir%C3%A3o-2026-mirassol-santos-fc
1955993,https://www.whoscored.com/matches/1955993/live/brazil-brasileir%C3%A3o-2026-atletico-mg-internacional
1955998,https://www.whoscored.com/matches/1955998/live/brazil-brasileir%C3%A3o-2026-bahia-vitoria
1955983,https://www.whoscored.com/matches/1955983/live/brazil-brasileir%C3%A3o-2026-flamengo-cruzeiro
1955989,https://www.whoscored.com/matches/1955989/live/brazil-brasileir%C3%A3o-2026-corinthians-coritiba
1956000,https://www.whoscored.com/matches/1956000/live/brazil-brasileir%C3%A3o-2026-remo-fluminense
1955985,https://www.whoscored.com/matches/1955985/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-palmeiras
1955987,https://www.whoscored.com/matches/1955987/live/brazil-brasileir%C3%A3o-2026-sao-paulo-chapecoense-af
1955995,https://www.whoscored.com/matches/1955995/live/brazil-brasileir%C3%A3o-2026-gremio-red-bull-bragantino
1956018,https://www.whoscored.com/matches/1956018/live/brazil-brasileir%C3%A3o-2026-vitoria-atletico-mg
1956004,https://www.whoscored.com/matches/1956004/live/brazil-brasileir%C3%A3o-2026-botafogo-rj-flamengo
1956006,https://www.whoscored.com/matches/1956006/live/brazil-brasileir%C3%A3o-2026-santos-fc-corinthians
1956002,https://www.whoscored.com/matches/1956002/live/brazil-brasileir%C3%A3o-2026-fluminense-athletico-paranaense
1956014,https://www.whoscored.com/matches/1956014/live/brazil-brasileir%C3%A3o-2026-internacional-bahia
1956016,https://www.whoscored.com/matches/1956016/live/brazil-brasileir%C3%A3o-2026-coritiba-remo
1956008,https://www.whoscored.com/matches/1956008/live/brazil-brasileir%C3%A3o-2026-palmeiras-mirassol
1956010,https://www.whoscored.com/matches/1956010/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-sao-paulo
1956012,https://www.whoscored.com/matches/1956012/live/brazil-brasileir%C3%A3o-2026-cruzeiro-vasco-da-gama
1956020,https://www.whoscored.com/matches/1956020/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-gremio
1956028,https://www.whoscored.com/matches/1956028/live/brazil-brasileir%C3%A3o-2026-palmeiras-botafogo-rj
1956037,https://www.whoscored.com/matches/1956037/live/brazil-brasileir%C3%A3o-2026-bahia-red-bull-bragantino
1956036,https://www.whoscored.com/matches/1956036/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-cruzeiro
1956030,https://www.whoscored.com/matches/1956030/live/brazil-brasileir%C3%A3o-2026-mirassol-coritiba
1956032,https://www.whoscored.com/matches/1956032/live/brazil-brasileir%C3%A3o-2026-atletico-mg-sao-paulo
1956024,https://www.whoscored.com/matches/1956024/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-fluminense
1956026,https://www.whoscored.com/matches/1956026/live/brazil-brasileir%C3%A3o-2026-santos-fc-internacional
1956034,https://www.whoscored.com/matches/1956034/live/brazil-brasileir%C3%A3o-2026-gremio-vitoria
1956022,https://www.whoscored.com/matches/1956022/live/brazil-brasileir%C3%A3o-2026-flamengo-remo
1956039,https://www.whoscored.com/matches/1956039/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-corinthians
1956049,https://www.whoscored.com/matches/1956049/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-botafogo-rj
1956041,https://www.whoscored.com/matches/1956041/live/brazil-brasileir%C3%A3o-2026-fluminense-atletico-mg
1956046,https://www.whoscored.com/matches/1956046/live/brazil-brasileir%C3%A3o-2026-sao-paulo-palmeiras
1956043,https://www.whoscored.com/matches/1956043/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-gremio
1955759,https://www.whoscored.com/matches/1955759/live/brazil-brasileir%C3%A3o-2026-remo-bahia
1955748,https://www.whoscored.com/matches/1955748/live/brazil-brasileir%C3%A3o-2026-cruzeiro-santos-fc
1955753,https://www.whoscored.com/matches/1955753/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-coritiba
1955756,https://www.whoscored.com/matches/1955756/live/brazil-brasileir%C3%A3o-2026-vitoria-mirassol
1955750,https://www.whoscored.com/matches/1955750/live/brazil-brasileir%C3%A3o-2026-internacional-chapecoense-af
1956048,https://www.whoscored.com/matches/1956048/live/brazil-brasileir%C3%A3o-2026-corinthians-flamengo
1955996,https://www.whoscored.com/matches/1955996/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-botafogo-rj
1955951,https://www.whoscored.com/matches/1955951/live/brazil-brasileir%C3%A3o-2026-flamengo-internacional
1955962,https://www.whoscored.com/matches/1955962/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-atletico-mg
1955956,https://www.whoscored.com/matches/1955956/live/brazil-brasileir%C3%A3o-2026-santos-fc-sao-paulo
1955928,https://www.whoscored.com/matches/1955928/live/brazil-brasileir%C3%A3o-2026-remo-mirassol
1955959,https://www.whoscored.com/matches/1955959/live/brazil-brasileir%C3%A3o-2026-palmeiras-vitoria
1955968,https://www.whoscored.com/matches/1955968/live/brazil-brasileir%C3%A3o-2026-gremio-botafogo-rj
1955926,https://www.whoscored.com/matches/1955926/live/brazil-brasileir%C3%A3o-2026-bahia-fluminense
1955953,https://www.whoscored.com/matches/1955953/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-chapecoense-af
1955965,https://www.whoscored.com/matches/1955965/live/brazil-brasileir%C3%A3o-2026-cruzeiro-coritiba
1955952,https://www.whoscored.com/matches/1955952/live/brazil-brasileir%C3%A3o-2026-vitoria-flamengo
1955955,https://www.whoscored.com/matches/1955955/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-coritiba
1955941,https://www.whoscored.com/matches/1955941/live/brazil-brasileir%C3%A3o-2026-mirassol-cruzeiro
1955944,https://www.whoscored.com/matches/1955944/live/brazil-brasileir%C3%A3o-2026-atletico-mg-remo
1955933,https://www.whoscored.com/matches/1955933/live/brazil-brasileir%C3%A3o-2026-vasco-da-gama-bahia
1955936,https://www.whoscored.com/matches/1955936/live/brazil-brasileir%C3%A3o-2026-sao-paulo-gremio
1955950,https://www.whoscored.com/matches/1955950/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-santos-fc
1955930,https://www.whoscored.com/matches/1955930/live/brazil-brasileir%C3%A3o-2026-fluminense-botafogo-rj
1955938,https://www.whoscored.com/matches/1955938/live/brazil-brasileir%C3%A3o-2026-corinthians-red-bull-bragantino
1955947,https://www.whoscored.com/matches/1955947/live/brazil-brasileir%C3%A3o-2026-internacional-palmeiras
1955971,https://www.whoscored.com/matches/1955971/live/brazil-brasileir%C3%A3o-2026-athletico-paranaense-corinthians
1955957,https://www.whoscored.com/matches/1955957/live/brazil-brasileir%C3%A3o-2026-flamengo-mirassol
1955969,https://www.whoscored.com/matches/1955969/live/brazil-brasileir%C3%A3o-2026-red-bull-bragantino-athletico-paranaense
1955981,https://www.whoscored.com/matches/1955981/live/brazil-brasileir%C3%A3o-2026-remo-internacional
1955977,https://www.whoscored.com/matches/1955977/live/brazil-brasileir%C3%A3o-2026-coritiba-sao-paulo
1955972,https://www.whoscored.com/matches/1955972/live/brazil-brasileir%C3%A3o-2026-cruzeiro-corinthians
1955975,https://www.whoscored.com/matches/1955975/live/brazil-brasileir%C3%A3o-2026-gremio-atletico-mg
1955966,https://www.whoscored.com/matches/1955966/live/brazil-brasileir%C3%A3o-2026-palmeiras-fluminense
1955963,https://www.whoscored.com/matches/1955963/live/brazil-brasileir%C3%A3o-2026-santos-fc-vasco-da-gama
1955937,https://www.whoscored.com/matches/1955937/live/brazil-brasileir%C3%A3o-2026-atletico-mg-palmeiras
1955940,https://www.whoscored.com/matches/1955940/live/brazil-brasileir%C3%A3o-2026-internacional-athletico-paranaense
1955943,https://www.whoscored.com/matches/1955943/live/brazil-brasileir%C3%A3o-2026-coritiba-red-bull-bragantino
1955945,https://www.whoscored.com/matches/1955945/live/brazil-brasileir%C3%A3o-2026-vitoria-remo
1955925,https://www.whoscored.com/matches/1955925/live/brazil-brasileir%C3%A3o-2026-fluminense-gremio
1955931,https://www.whoscored.com/matches/1955931/live/brazil-brasileir%C3%A3o-2026-corinthians-bahia
1955948,https://www.whoscored.com/matches/1955948/live/brazil-brasileir%C3%A3o-2026-chapecoense-af-santos-fc
1955929,https://www.whoscored.com/matches/1955929/live/brazil-brasileir%C3%A3o-2026-sao-paulo-flamengo
1955934,https://www.whoscored.com/matches/1955934/live/brazil-brasileir%C3%A3o-2026-mirassol-vasco-da-gama
1955927,https://www.whoscored.com/matches/1955927/live/brazil-brasileir%C3%A3o-2026-botafogo-rj-cruzeiro
